jxt	 T_yCCW24	 T_yCW24	 T_yCCW28	 T_yCW28	 T_yCCW32	 T_yCW32
IndMCP_f	251.3191	315.5972	185.3726	316.2212	604.8981	417.0586
MidMCP_f	73.4275	62.2372	69.9639	59.5152	70.1790	112.3670
RinMMCP_fCP	164.2840	60.2274	140.7064	75.8905	66.8606	88.0018
LitMCP_f	184.9513	92.7503	243.1870	127.9989	97.9382	144.1878
ThPIP	480.5116	380.5940	462.7266	417.6839	604.4514	543.9192
IndPIP	108.0881	135.7331	79.7257	136.0014	260.1565	179.3699
MidPIP	31.7420	26.9045	30.2447	25.7279	30.3377	48.5752
RinPIP	82.8707	30.3808	70.9773	38.2819	33.7269	44.3913
LitPIP	99.6683	49.9822	131.0510	68.9773	52.7779	77.7013
ThDIP	187.6227	148.6084	180.6783	163.0907	236.0168	212.3811
IndDIP	47.4792	59.6226	35.0206	59.7405	114.2773	78.7907
MidDIP	12.5468	10.6347	11.9550	10.1696	11.9917	19.2005
RinDIP	30.4019	11.1455	26.0387	14.0441	12.3730	16.2854
LitDIP	37.6851	18.8985	49.5510	26.0806	19.9556	29.3792
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	736.0806	583.1597	708.4330	639.1194	925.8323	832.5589
IndMCP_f	251.2327	315.5719	185.3426	316.0124	605.0154	416.5852
MidMCP_f	73.4776	62.1993	69.9803	59.5064	70.1604	112.3647
RinMMCP_fCP	164.2138	60.4058	140.8097	75.8849	66.8559	88.0170
LitMCP_f	185.1375	92.8493	242.8836	127.7014	97.8815	144.1802
ThPIP	480.5865	380.7446	462.5354	417.2806	604.4752	543.5771
IndPIP	108.0510	135.7222	79.7128	135.9116	260.2070	179.1663
MidPIP	31.7637	26.8881	30.2518	25.7241	30.3297	48.5742
RinPIP	82.8353	30.4708	71.0294	38.2790	33.7245	44.3989
LitPIP	99.7687	50.0356	130.8875	68.8170	52.7473	77.6972
ThDIP	187.6520	148.6672	180.6036	162.9333	236.0261	212.2475
IndDIP	47.4628	59.6178	35.0149	59.7010	114.2994	78.7012
MidDIP	12.5554	10.6282	11.9578	10.1681	11.9886	19.2002
RinDIP	30.3890	11.1785	26.0579	14.0431	12.3722	16.2882
LitDIP	37.7230	18.9187	49.4892	26.0200	19.9440	29.3777
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	736.1670	583.3943	708.1206	638.4949	925.8528	832.0188
IndMCP_f	251.1376	315.5489	185.3063	315.8014	605.1211	416.0979
MidMCP_f	73.5286	62.1614	69.9959	59.4970	70.1418	112.3620
RinMMCP_fCP	164.1356	60.5881	140.9098	75.8819	66.8503	88.0318
LitMCP_f	185.3143	92.9465	242.5734	127.3991	97.8229	144.1728
ThPIP	480.6429	380.8977	462.3314	416.8728	604.4886	543.2244
IndPIP	108.0101	135.7123	79.6971	135.8209	260.2524	178.9567
MidPIP	31.7857	26.8718	30.2586	25.7200	30.3216	48.5730
RinPIP	82.7958	30.5628	71.0799	38.2775	33.7217	44.4063
LitPIP	99.8639	50.0879	130.7203	68.6541	52.7157	77.6932
ThDIP	187.6740	148.7270	180.5240	162.7740	236.0313	212.1098
IndDIP	47.4449	59.6135	35.0080	59.6612	114.3194	78.6092
MidDIP	12.5641	10.6217	11.9604	10.1665	11.9854	19.1997
RinDIP	30.3745	11.2123	26.0764	14.0425	12.3711	16.2909
LitDIP	37.7590	18.9385	49.4260	25.9584	19.9321	29.3762
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	736.2246	583.6326	707.7885	637.8637	925.8574	831.4623
IndMCP_f	251.0338	315.5284	185.2634	315.5883	605.2154	415.5965
MidMCP_f	73.5805	62.1236	70.0108	59.4871	70.1233	112.3589
RinMMCP_fCP	164.0491	60.7741	141.0065	75.8815	66.8440	88.0461
LitMCP_f	185.4815	93.0418	242.2565	127.0919	97.7626	144.1657
ThPIP	480.6805	381.0533	462.1146	416.4607	604.4916	542.8611
IndPIP	107.9654	135.7035	79.6787	135.7292	260.2930	178.7411
MidPIP	31.8081	26.8554	30.2650	25.7157	30.3136	48.5717
RinPIP	82.7522	30.6566	71.1287	38.2773	33.7185	44.4136
LitPIP	99.9540	50.1392	130.5495	68.4885	52.6833	77.6894
ThDIP	187.6887	148.7878	180.4393	162.6131	236.0325	211.9680
IndDIP	47.4253	59.6096	34.9999	59.6209	114.3372	78.5144
MidDIP	12.5730	10.6153	11.9630	10.1648	11.9822	19.1992
RinDIP	30.3585	11.2467	26.0943	14.0424	12.3700	16.2936
LitDIP	37.7931	18.9579	49.3614	25.8958	19.9198	29.3747
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	736.2529	583.8746	707.4366	637.2258	1007.1264	830.8893
IndMCP_f	250.9211	315.5101	185.2141	315.3729	691.1380	415.0807
MidMCP_f	73.6332	62.0859	70.0248	59.4766	67.8551	112.3553
RinMMCP_fCP	163.9542	60.9640	141.0997	75.8837	63.1464	88.0601
LitMCP_f	185.6389	93.1350	241.9330	126.7800	90.6120	144.1589
ThPIP	480.6990	381.2113	461.8848	416.0443	657.5521	542.4870
IndPIP	107.9169	135.6956	79.6575	135.6366	297.2468	178.5192
MidPIP	31.8309	26.8391	30.2711	25.7111	29.3331	48.5701
RinPIP	82.7043	30.7524	71.1757	38.2785	31.8533	44.4207
LitPIP	100.0389	50.1895	130.3752	68.3204	48.8299	77.6858
ThDIP	187.6959	148.8495	180.3496	162.4505	256.7507	211.8219
IndDIP	47.4040	59.6061	34.9906	59.5802	130.5697	78.4170
MidDIP	12.5820	10.6088	11.9654	10.1630	11.5946	19.1985
RinDIP	30.3409	11.2818	26.1115	14.0428	11.6857	16.2962
LitDIP	37.8252	18.9769	49.2955	25.8323	18.4628	29.3734
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	736.2516	584.1201	707.0648	636.5815	1007.0809	830.2996
IndMCP_f	250.7994	315.4942	185.1581	315.1553	691.1837	414.5503
MidMCP_f	73.6868	62.0483	70.0380	59.4655	67.8261	112.3512
RinMMCP_fCP	163.8509	61.1576	141.1893	75.8887	63.0496	88.0737
LitMCP_f	185.7866	93.2263	241.6029	126.4633	90.6353	144.1526
ThPIP	480.6981	381.3716	461.6421	415.6236	657.5224	542.1020
IndPIP	107.8646	135.6888	79.6334	135.5430	297.2665	178.2911
MidPIP	31.8541	26.8229	30.2768	25.7063	29.3206	48.5683
RinPIP	82.6522	30.8501	71.2209	38.2809	31.8045	44.4275
LitPIP	100.1185	50.2387	130.1973	68.1497	48.8424	77.6823
ThDIP	187.6955	148.9121	180.2548	162.2862	256.7391	211.6716
IndDIP	47.3810	59.6031	34.9800	59.5391	130.5783	78.3168
MidDIP	12.5911	10.6024	11.9676	10.1611	11.5897	19.1978
RinDIP	30.3218	11.3177	26.1281	14.0437	11.6678	16.2987
LitDIP	37.8553	18.9955	49.2282	25.7677	18.4676	29.3721
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	736.2202	584.3690	706.6731	635.9306	1007.0166	829.6930
IndMCP_f	250.6686	315.4805	185.0954	314.9355	691.2156	414.0051
MidMCP_f	73.7414	62.0109	70.0504	59.4538	67.7969	112.3467
RinMMCP_fCP	163.7389	61.3549	141.2752	75.8963	62.9531	88.0868
LitMCP_f	185.9242	93.3153	241.2664	126.1419	90.6560	144.1467
ThPIP	480.6776	381.5341	461.3863	415.1986	657.4804	541.7060
IndPIP	107.8084	135.6829	79.6064	135.4485	297.2802	178.0567
MidPIP	31.8777	26.8067	30.2821	25.7013	29.3079	48.5664
RinPIP	82.5957	30.9496	71.2642	38.2848	31.7558	44.4341
LitPIP	100.1926	50.2867	130.0160	67.9766	48.8536	77.6792
ThDIP	187.6875	148.9755	180.1550	162.1203	256.7228	211.5169
IndDIP	47.3563	59.6005	34.9682	59.4976	130.5844	78.2138
MidDIP	12.6004	10.5960	11.9698	10.1591	11.5847	19.1971
RinDIP	30.3011	11.3542	26.1440	14.0452	11.6499	16.3011
LitDIP	37.8833	19.0136	49.1597	25.7023	18.4718	29.3709
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	736.1585	584.6211	706.2614	635.2732	1006.9339	829.0696
IndMCP_f	250.5287	315.4690	185.0261	314.7133	691.2340	413.4450
MidMCP_f	73.7968	61.9737	70.0619	59.4415	67.7675	112.3417
RinMMCP_fCP	163.6182	61.5559	141.3572	75.9066	62.8570	88.0994
LitMCP_f	186.0517	93.4022	240.9237	125.8159	90.6741	144.1415
ThPIP	480.6373	381.6987	461.1175	414.7694	657.4264	541.2989
IndPIP	107.7482	135.6779	79.5766	135.3529	297.2881	177.8158
MidPIP	31.9016	26.7906	30.2871	25.6960	29.2952	48.5642
RinPIP	82.5349	31.0510	71.3056	38.2900	31.7073	44.4405
LitPIP	100.2613	50.3335	129.8313	67.8009	48.8633	77.6764
ThDIP	187.6718	149.0398	180.0500	161.9527	256.7016	211.3580
IndDIP	47.3298	59.5984	34.9551	59.4556	130.5878	78.1080
MidDIP	12.6099	10.5897	11.9717	10.1570	11.5797	19.1962
RinDIP	30.2787	11.3914	26.1592	14.0471	11.6321	16.3034
LitDIP	37.9093	19.0313	49.0898	25.6358	18.4755	29.3698
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	753.1063	584.8761	705.8297	634.6095	1006.8328	828.4290
IndMCP_f	278.3452	315.4597	184.9500	314.4888	691.2389	412.8697
MidMCP_f	65.9203	61.9366	70.0725	59.4287	67.7380	112.3362
RinMMCP_fCP	123.3472	61.7604	141.4353	75.9196	62.7611	88.1116
LitMCP_f	211.9164	93.4868	240.5747	125.4855	90.6898	144.1369
ThPIP	491.7025	381.8652	460.8357	414.3361	657.3604	540.8807
IndPIP	119.7116	135.6739	79.5439	135.2564	297.2902	177.5683
MidPIP	28.4967	26.7746	30.2917	25.6905	29.2825	48.5619
RinPIP	62.2207	31.1541	71.3450	38.2966	31.6589	44.4466
LitPIP	114.1995	50.3791	129.6432	67.6228	48.8718	77.6739
ThDIP	191.9924	149.1048	179.9400	161.7835	256.6759	211.1947
IndDIP	52.5849	59.5966	34.9407	59.4132	130.5888	77.9993
MidDIP	11.2640	10.5833	11.9735	10.1548	11.5746	19.1953
RinDIP	22.8263	11.4292	26.1736	14.0495	11.6144	16.3057
LitDIP	43.1794	19.0486	49.0187	25.5685	18.4787	29.3689
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	753.6321	644.3866	738.0572	612.8699	1098.8591	827.7712
IndMCP_f	278.1868	355.0857	208.2235	311.1453	767.8959	412.2791
MidMCP_f	65.9375	57.0439	66.2749	62.1506	70.7034	112.3303
RinMMCP_fCP	123.5956	63.9290	156.6475	80.0639	62.7780	88.1233
LitMCP_f	212.2767	107.8377	236.5847	105.7260	93.6889	144.1331
ThPIP	492.0458	420.7195	481.8770	400.1423	717.4443	540.4512
IndPIP	119.6435	152.7164	89.5534	133.8184	330.2591	177.3143
MidPIP	28.5042	24.6595	28.6500	26.8671	30.5644	48.5593
RinPIP	62.3460	32.2481	79.0186	40.3871	31.6675	44.4525
LitPIP	114.3937	58.1126	127.4930	56.9746	50.4880	77.6718
ThDIP	192.1264	164.2760	188.1559	156.2414	280.1365	211.0270
IndDIP	52.5550	67.0828	39.3376	58.7815	145.0708	77.8877
MidDIP	11.2670	9.7473	11.3246	10.6199	12.0813	19.1943
RinDIP	22.8723	11.8305	28.9888	14.8164	11.6175	16.3078
LitDIP	43.2528	21.9727	48.2057	21.5424	19.0898	29.3681
ThMCP_a	0.0000	0.0000	0.0000	   NaN	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	   NaN	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	   NaN	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	   NaN	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	   NaN	0.0000	0.0000
ThMCP_f	754.1265	610.1211	737.5731	   NaN	823.0950	827.0961
IndMCP_f	278.0184	305.6097	208.1577	   NaN	538.1346	411.6730
MidMCP_f	65.9545	40.5833	66.2859	   NaN	71.6462	112.3239
RinMMCP_fCP	123.8386	56.2501	156.7665	   NaN	69.9472	88.1344
LitMCP_f	212.6252	143.0991	236.1525	   NaN	71.7063	144.1301
ThPIP	492.3686	398.3476	481.5609	   NaN	537.3981	540.0104
IndPIP	119.5711	131.4376	89.5252	   NaN	231.4427	177.0536
MidPIP	28.5115	17.5438	28.6548	   NaN	30.9720	48.5565
RinPIP	62.4686	28.3746	79.0786	   NaN	35.2838	44.4581
LitPIP	114.5815	77.1146	127.2602	   NaN	38.6418	77.6702
ThDIP	192.2525	155.5406	188.0324	   NaN	209.8349	210.8549
IndDIP	52.5232	57.7357	39.3251	   NaN	101.6643	77.7732
MidDIP	11.2699	6.9346	11.3265	   NaN	12.2424	19.1932
RinDIP	22.9172	10.4095	29.0108	   NaN	12.9442	16.3099
LitDIP	43.3238	29.1574	48.1177	   NaN	14.6106	29.3675
ThMCP_a	0.0000	   NaN	0.0000	   NaN	0.0000	0.0000
IndMCP_a	0.0000	   NaN	0.0000	   NaN	0.0000	0.0000
MidMCP_a	0.0000	   NaN	0.0000	   NaN	0.0000	0.0000
RinMCP_a	0.0000	   NaN	0.0000	   NaN	0.0000	0.0000
LitMCP_a	0.0000	   NaN	0.0000	   NaN	0.0000	0.0000
ThMCP_f	842.5556	   NaN	718.6509	   NaN	1065.6127	613.4644
IndMCP_f	352.0552	   NaN	169.0418	   NaN	725.1774	267.3357
MidMCP_f	49.8238	   NaN	80.7306	   NaN	78.0679	79.8989
RinMMCP_fCP	140.7534	   NaN	170.9220	   NaN	93.7588	74.2915
LitMCP_f	216.3094	   NaN	234.4224	   NaN	75.6513	136.8273
ThPIP	550.1039	   NaN	469.2066	   NaN	695.7378	400.5304
IndPIP	151.4130	   NaN	72.7020	   NaN	311.8866	114.9766
MidPIP	21.5384	   NaN	34.8991	   NaN	33.7480	34.5395
RinPIP	71.0010	   NaN	86.2191	   NaN	47.2953	37.4753
LitPIP	116.5669	   NaN	126.3278	   NaN	40.7677	73.7348
ThDIP	214.7960	   NaN	183.2085	   NaN	271.6609	156.3929
IndDIP	66.5102	   NaN	31.9354	   NaN	137.0004	50.5050
MidDIP	8.5136	   NaN	13.7947	   NaN	13.3397	13.6526
RinDIP	26.0474	   NaN	31.6304	   NaN	17.3507	13.7482
LitDIP	44.0745	   NaN	47.7652	   NaN	15.4145	27.8795
ThMCP_a	0.0000	   NaN	0.0000	   NaN	0.0000	0.0000
IndMCP_a	0.0000	   NaN	0.0000	   NaN	0.0000	0.0000
MidMCP_a	0.0000	   NaN	0.0000	   NaN	0.0000	0.0000
RinMCP_a	0.0000	   NaN	0.0000	   NaN	0.0000	0.0000
LitMCP_a	0.0000	   NaN	0.0000	   NaN	0.0000	0.0000
ThMCP_f	842.5446	   NaN	718.4005	   NaN	1066.2810	612.8340
IndMCP_f	351.9746	   NaN	168.8788	   NaN	725.7012	266.9990
MidMCP_f	49.8353	   NaN	80.7796	   NaN	78.1029	79.8984
RinMMCP_fCP	140.7874	   NaN	171.0191	   NaN	93.8037	74.3525
LitMCP_f	216.3381	   NaN	234.2572	   NaN	75.6582	136.5736
ThPIP	550.0968	   NaN	469.0432	   NaN	696.1741	400.1189
IndPIP	151.3784	   NaN	72.6319	   NaN	312.1119	114.8318
MidPIP	21.5433	   NaN	34.9202	   NaN	33.7631	34.5393
RinPIP	71.0181	   NaN	86.2681	   NaN	47.3179	37.5060
LitPIP	116.5824	   NaN	126.2388	   NaN	40.7714	73.5981
ThDIP	214.7932	   NaN	183.1447	   NaN	271.8313	156.2322
IndDIP	66.4950	   NaN	31.9046	   NaN	137.0994	50.4414
MidDIP	8.5155	   NaN	13.8031	   NaN	13.3457	13.6525
RinDIP	26.0537	   NaN	31.6483	   NaN	17.3590	13.7595
LitDIP	44.0803	   NaN	47.7315	   NaN	15.4159	27.8278
ThMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
IndMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
MidMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
RinMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
LitMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
ThMCP_f	842.5226	   NaN	718.1256	   NaN	   NaN	612.1871
IndMCP_f	351.8867	   NaN	168.7092	   NaN	   NaN	266.6522
MidMCP_f	49.8463	   NaN	80.8261	   NaN	   NaN	79.8983
RinMMCP_fCP	140.8224	   NaN	171.1167	   NaN	   NaN	74.4141
LitMCP_f	216.3640	   NaN	234.0797	   NaN	   NaN	136.3148
ThPIP	550.0824	   NaN	468.8637	   NaN	   NaN	399.6965
IndPIP	151.3406	   NaN	72.5590	   NaN	   NaN	114.6826
MidPIP	21.5481	   NaN	34.9404	   NaN	   NaN	34.5393
RinPIP	71.0358	   NaN	86.3174	   NaN	   NaN	37.5371
LitPIP	116.5963	   NaN	126.1432	   NaN	   NaN	73.4586
ThDIP	214.7876	   NaN	183.0746	   NaN	   NaN	156.0673
IndDIP	66.4784	   NaN	31.8725	   NaN	   NaN	50.3759
MidDIP	8.5174	   NaN	13.8110	   NaN	   NaN	13.6525
RinDIP	26.0602	   NaN	31.6664	   NaN	   NaN	13.7709
LitDIP	44.0856	   NaN	47.6953	   NaN	   NaN	27.7751
ThMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
IndMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
MidMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
RinMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
LitMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
ThMCP_f	842.4895	   NaN	717.8259	   NaN	   NaN	611.5237
IndMCP_f	351.7915	   NaN	168.5330	   NaN	   NaN	266.2954
MidMCP_f	49.8567	   NaN	80.8702	   NaN	   NaN	79.8984
RinMMCP_fCP	140.8584	   NaN	171.2149	   NaN	   NaN	74.4765
LitMCP_f	216.3872	   NaN	233.8897	   NaN	   NaN	136.0508
ThPIP	550.0608	   NaN	468.6680	   NaN	   NaN	399.2634
IndPIP	151.2996	   NaN	72.4832	   NaN	   NaN	114.5292
MidPIP	21.5526	   NaN	34.9594	   NaN	   NaN	34.5393
RinPIP	71.0540	   NaN	86.3669	   NaN	   NaN	37.5686
LitPIP	116.6088	   NaN	126.0408	   NaN	   NaN	73.3164
ThDIP	214.7792	   NaN	182.9982	   NaN	   NaN	155.8982
IndDIP	66.4604	   NaN	31.8392	   NaN	   NaN	50.3085
MidDIP	8.5192	   NaN	13.8186	   NaN	   NaN	13.6525
RinDIP	26.0669	   NaN	31.6846	   NaN	   NaN	13.7824
LitDIP	44.0903	   NaN	47.6566	   NaN	   NaN	27.7213
ThMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
IndMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
MidMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
RinMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
LitMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
ThMCP_f	842.4449	   NaN	717.5010	   NaN	   NaN	610.8437
IndMCP_f	351.6888	   NaN	168.3504	   NaN	   NaN	265.9286
MidMCP_f	49.8665	   NaN	80.9117	   NaN	   NaN	79.8989
RinMMCP_fCP	140.8956	   NaN	171.3136	   NaN	   NaN	74.5396
LitMCP_f	216.4075	   NaN	233.6869	   NaN	   NaN	135.7818
ThPIP	550.0317	   NaN	468.4559	   NaN	   NaN	398.8194
IndPIP	151.2555	   NaN	72.4047	   NaN	   NaN	114.3714
MidPIP	21.5568	   NaN	34.9774	   NaN	   NaN	34.5395
RinPIP	71.0727	   NaN	86.4167	   NaN	   NaN	37.6004
LitPIP	116.6198	   NaN	125.9315	   NaN	   NaN	73.1714
ThDIP	214.7678	   NaN	182.9154	   NaN	   NaN	155.7248
IndDIP	66.4410	   NaN	31.8047	   NaN	   NaN	50.2392
MidDIP	8.5209	   NaN	13.8257	   NaN	   NaN	13.6526
RinDIP	26.0737	   NaN	31.7028	   NaN	   NaN	13.7941
LitDIP	44.0945	   NaN	47.6153	   NaN	   NaN	27.6665
ThMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
IndMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
MidMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
RinMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
LitMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
ThMCP_f	842.3890	   NaN	717.1507	   NaN	   NaN	610.1470
IndMCP_f	351.5786	   NaN	168.1613	   NaN	   NaN	265.5519
MidMCP_f	49.8758	   NaN	80.9507	   NaN	   NaN	79.8995
RinMMCP_fCP	140.9338	   NaN	171.4127	   NaN	   NaN	74.6033
LitMCP_f	216.4249	   NaN	233.4712	   NaN	   NaN	135.5075
ThPIP	549.9952	   NaN	468.2271	   NaN	   NaN	398.3646
IndPIP	151.2081	   NaN	72.3234	   NaN	   NaN	114.2094
MidPIP	21.5608	   NaN	34.9942	   NaN	   NaN	34.5398
RinPIP	71.0920	   NaN	86.4666	   NaN	   NaN	37.6326
LitPIP	116.6292	   NaN	125.8152	   NaN	   NaN	73.0236
ThDIP	214.7536	   NaN	182.8261	   NaN	   NaN	155.5472
IndDIP	66.4202	   NaN	31.7690	   NaN	   NaN	50.1680
MidDIP	8.5225	   NaN	13.8323	   NaN	   NaN	13.6527
RinDIP	26.0808	   NaN	31.7212	   NaN	   NaN	13.8059
LitDIP	44.0980	   NaN	47.5713	   NaN	   NaN	27.6106
ThMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
IndMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
MidMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
RinMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
LitMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
ThMCP_f	842.3214	   NaN	716.7746	   NaN	   NaN	609.4338
IndMCP_f	351.4608	   NaN	167.9658	   NaN	   NaN	265.1653
MidMCP_f	49.8846	   NaN	80.9873	   NaN	   NaN	79.9005
RinMMCP_fCP	140.9732	   NaN	171.5121	   NaN	   NaN	74.6678
LitMCP_f	216.4395	   NaN	233.2423	   NaN	   NaN	135.2280
ThPIP	549.9511	   NaN	467.9816	   NaN	   NaN	397.8989
IndPIP	151.1574	   NaN	72.2393	   NaN	   NaN	114.0432
MidPIP	21.5646	   NaN	35.0100	   NaN	   NaN	34.5402
RinPIP	71.1119	   NaN	86.5168	   NaN	   NaN	37.6651
LitPIP	116.6370	   NaN	125.6918	   NaN	   NaN	72.8730
ThDIP	214.7364	   NaN	182.7302	   NaN	   NaN	155.3654
IndDIP	66.3979	   NaN	31.7321	   NaN	   NaN	50.0950
MidDIP	8.5240	   NaN	13.8386	   NaN	   NaN	13.6529
RinDIP	26.0881	   NaN	31.7396	   NaN	   NaN	13.8178
LitDIP	44.1010	   NaN	47.5247	   NaN	   NaN	27.5536
ThMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
IndMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
MidMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
RinMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
LitMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
ThMCP_f	842.2422	   NaN	716.3724	   NaN	   NaN	608.7039
IndMCP_f	351.3352	   NaN	167.7639	   NaN	   NaN	264.7690
MidMCP_f	49.8929	   NaN	81.0212	   NaN	   NaN	79.9017
RinMMCP_fCP	141.0137	   NaN	171.6119	   NaN	   NaN	74.7328
LitMCP_f	216.4511	   NaN	232.9999	   NaN	   NaN	134.9432
ThPIP	549.8993	   NaN	467.7190	   NaN	   NaN	397.4224
IndPIP	151.1034	   NaN	72.1524	   NaN	   NaN	113.8727
MidPIP	21.5682	   NaN	35.0247	   NaN	   NaN	34.5407
RinPIP	71.1323	   NaN	86.5671	   NaN	   NaN	37.6979
LitPIP	116.6433	   NaN	125.5612	   NaN	   NaN	72.7195
ThDIP	214.7162	   NaN	182.6277	   NaN	   NaN	155.1793
IndDIP	66.3742	   NaN	31.6939	   NaN	   NaN	50.0201
MidDIP	8.5254	   NaN	13.8444	   NaN	   NaN	13.6531
RinDIP	26.0956	   NaN	31.7580	   NaN	   NaN	13.8299
LitDIP	44.1034	   NaN	47.4753	   NaN	   NaN	27.4956
ThMCP_a	0.0000	   NaN	0.0000	   NaN	   NaN	0.0000
