jxt	 T_yCCW24	 T_yCW24	 T_yCCW28	 T_yCW28	 T_yCCW32	 T_yCW32
LitDIP	31.6624	19.3293	33.3429	29.5762	26.2127	36.1607
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	631.5343	551.7612	531.6177	718.7386	748.4093	838.5209
IndMCP_f	218.1406	264.6160	148.1487	337.5083	430.7698	373.6323
MidMCP_f	70.5494	61.7013	55.0564	66.3305	65.9089	95.4770
RinMMCP_fCP	134.5691	84.9090	115.5110	104.4707	48.9263	116.8664
LitMCP_f	155.7811	94.8059	164.5047	145.1942	128.7765	177.9503
ThPIP	412.3283	360.2445	347.0928	469.2639	488.6359	547.4697
IndPIP	93.8186	113.8069	63.7163	145.1566	185.2669	160.6930
MidPIP	30.4978	26.6729	23.8004	28.6740	28.4918	41.2738
RinPIP	67.8814	42.8311	58.2678	52.6987	24.6802	58.9516
LitPIP	83.9488	51.0899	88.6499	78.2437	69.3963	95.8956
ThDIP	160.9996	140.6627	135.5274	183.2309	190.7950	213.7675
IndDIP	41.2111	49.9912	27.9882	63.7620	81.3810	70.5866
MidDIP	12.0550	10.5431	9.4077	11.3341	11.2621	16.3145
RinDIP	24.9030	15.7130	21.3761	19.3331	9.0542	21.6270
LitDIP	31.7414	19.3173	33.5189	29.5843	26.2391	36.2586
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	632.3679	553.5083	532.7257	719.5807	750.6652	839.8159
IndMCP_f	218.1983	265.9032	148.0172	338.0376	432.6701	373.8583
MidMCP_f	70.5600	61.8042	55.1248	66.4137	65.9833	95.5550
RinMMCP_fCP	134.8637	85.2126	115.6536	104.5986	48.8242	117.2490
LitMCP_f	156.1683	94.7420	165.3558	145.2347	128.9084	178.4347
ThPIP	412.8725	361.3852	347.8162	469.8137	490.1088	548.3152
IndPIP	93.8434	114.3605	63.6597	145.3843	186.0841	160.7902
MidPIP	30.5024	26.7173	23.8299	28.7100	28.5239	41.3075
RinPIP	68.0300	42.9842	58.3398	52.7633	24.6286	59.1446
LitPIP	84.1575	51.0555	89.1085	78.2655	69.4674	96.1566
ThDIP	161.2121	141.1081	135.8099	183.4456	191.3701	214.0976
IndDIP	41.2220	50.2344	27.9634	63.8620	81.7400	70.6293
MidDIP	12.0568	10.5607	9.4194	11.3483	11.2748	16.3278
RinDIP	24.9575	15.7692	21.4025	19.3567	9.0353	21.6978
LitDIP	31.8204	19.3043	33.6924	29.5926	26.2659	36.3573
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	633.1980	555.2467	533.8064	720.4267	752.9178	841.0910
IndMCP_f	218.2572	267.1886	147.8832	338.5735	434.5673	374.0783
MidMCP_f	70.5700	61.9069	55.1910	66.4963	66.0568	95.6315
RinMMCP_fCP	135.1550	85.5157	115.7901	104.7231	48.7206	117.6149
LitMCP_f	156.5548	94.6735	166.1936	145.2759	129.0422	178.9229
ThPIP	413.4145	362.5202	348.5218	470.3661	491.5795	549.1477
IndPIP	93.8687	114.9133	63.6021	145.6148	186.9001	160.8848
MidPIP	30.5067	26.7617	23.8585	28.7457	28.5557	41.3406
RinPIP	68.1770	43.1372	58.4086	52.8260	24.5764	59.3291
LitPIP	84.3658	51.0186	89.5600	78.2877	69.5395	96.4197
ThDIP	161.4237	141.5512	136.0854	183.6612	191.9443	214.4227
IndDIP	41.2331	50.4772	27.9381	63.9633	82.0984	70.6708
MidDIP	12.0585	10.5782	9.4307	11.3624	11.2874	16.3409
RinDIP	25.0114	15.8253	21.4278	19.3798	9.0161	21.7655
LitDIP	31.8991	19.2904	33.8631	29.6009	26.2932	36.4568
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	634.0246	556.9753	534.8594	721.2763	755.1660	842.3450
IndMCP_f	218.3171	268.4711	147.7466	339.1158	436.4605	374.2920
MidMCP_f	70.5794	62.0094	55.2551	66.5781	66.1296	95.7063
RinMMCP_fCP	135.4431	85.8182	115.9205	104.8440	48.6158	117.9636
LitMCP_f	156.9403	94.6004	167.0177	145.3177	129.1780	179.4145
ThPIP	413.9542	363.6488	349.2093	470.9208	493.0473	549.9664
IndPIP	93.8945	115.4649	63.5433	145.8480	187.7143	160.9767
MidPIP	30.5108	26.8061	23.8863	28.7811	28.5872	41.3729
RinPIP	68.3223	43.2897	58.4744	52.8870	24.5235	59.5050
LitPIP	84.5735	50.9792	90.0041	78.3102	69.6127	96.6846
ThDIP	161.6344	141.9919	136.3538	183.8778	192.5175	214.7424
IndDIP	41.2444	50.7195	27.9123	64.0657	82.4561	70.7112
MidDIP	12.0601	10.5958	9.4416	11.3764	11.2998	16.3537
RinDIP	25.0647	15.8813	21.4519	19.4021	8.9967	21.8300
LitDIP	31.9777	19.2755	34.0310	29.6095	26.3209	36.5569
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	634.8473	558.6932	535.8846	722.1291	757.4088	843.5770
IndMCP_f	218.3782	269.7500	147.6077	339.6642	438.3488	374.4992
MidMCP_f	70.5880	62.1116	55.3172	66.6593	66.2016	95.7794
RinMMCP_fCP	135.7279	86.1198	116.0448	104.9615	48.5097	118.2949
LitMCP_f	157.3247	94.5229	167.8280	145.3600	129.3156	179.9090
ThPIP	414.4913	364.7704	349.8787	471.4776	494.5117	550.7708
IndPIP	93.9208	116.0150	63.4836	146.0839	188.5265	161.0658
MidPIP	30.5145	26.8503	23.9131	28.8162	28.6183	41.4045
RinPIP	68.4660	43.4419	58.5371	52.9463	24.4700	59.6721
LitPIP	84.7806	50.9374	90.4408	78.3330	69.6868	96.9511
ThDIP	161.8441	142.4299	136.6152	184.0952	193.0892	215.0564
IndDIP	41.2560	50.9611	27.8860	64.1693	82.8128	70.7503
MidDIP	12.0616	10.6132	9.4522	11.3903	11.3121	16.3662
RinDIP	25.1174	15.9371	21.4749	19.4239	8.9771	21.8913
LitDIP	32.0560	19.2597	34.1961	29.6181	26.3489	36.6577
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	635.6658	560.3994	536.8819	722.9846	759.6453	844.7859
IndMCP_f	218.4405	271.0244	147.4666	340.2183	440.2316	374.6996
MidMCP_f	70.5959	62.2136	55.3771	66.7398	66.2727	95.8508
RinMMCP_fCP	136.0091	86.4202	116.1631	105.0755	48.4026	118.6085
LitMCP_f	157.7077	94.4413	168.6240	145.4028	129.4548	180.4061
ThPIP	415.0257	365.8843	350.5298	472.0361	495.9719	551.5601
IndPIP	93.9476	116.5631	63.4229	146.3222	189.3362	161.1520
MidPIP	30.5180	26.8943	23.9390	28.8510	28.6491	41.4354
RinPIP	68.6078	43.5934	58.5968	53.0038	24.4160	59.8303
LitPIP	84.9870	50.8934	90.8697	78.3560	69.7618	97.2190
ThDIP	162.0528	142.8648	136.8694	184.3133	193.6594	215.3646
IndDIP	41.2677	51.2019	27.8594	64.2740	83.1685	70.7882
MidDIP	12.0630	10.6307	9.4625	11.4041	11.3243	16.3784
RinDIP	25.1695	15.9927	21.4968	19.4450	8.9572	21.9494
LitDIP	32.1340	19.2431	34.3583	29.6268	26.3773	36.7590
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	636.4798	562.0930	537.8512	723.8424	761.8745	845.9706
IndMCP_f	218.5040	272.2935	147.3234	340.7778	442.1079	374.8929
MidMCP_f	70.6032	62.3152	55.4350	66.8196	66.3430	95.9205
RinMMCP_fCP	136.2869	86.7195	116.2752	105.1862	48.2944	118.9043
LitMCP_f	158.0891	94.3558	169.4057	145.4459	129.5955	180.9054
ThPIP	415.5572	366.9901	351.1627	472.5962	497.4273	552.3336
IndPIP	93.9749	117.1089	63.3613	146.5628	190.1432	161.2352
MidPIP	30.5211	26.9383	23.9640	28.8855	28.6795	41.4655
RinPIP	68.7479	43.7444	58.6533	53.0596	24.3614	59.9795
LitPIP	85.1926	50.8473	91.2910	78.3793	69.8377	97.4881
ThDIP	162.2603	143.2966	137.1165	184.5320	194.2277	215.6667
IndDIP	41.2797	51.4417	27.8323	64.3797	83.5230	70.8247
MidDIP	12.0642	10.6480	9.4724	11.4177	11.3363	16.3903
RinDIP	25.2209	16.0481	21.5176	19.4655	8.9372	22.0041
LitDIP	32.2117	19.2256	34.5176	29.6356	26.4060	36.8607
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	637.2890	563.7732	538.7926	724.7021	764.0956	847.1303
IndMCP_f	218.5687	273.5565	147.1782	341.3424	443.9771	375.0789
MidMCP_f	70.6097	62.4164	55.4909	66.8987	66.4125	95.9885
RinMMCP_fCP	136.5610	87.0172	116.3812	105.2934	48.1854	119.1820
LitMCP_f	158.4688	94.2665	170.1728	145.4893	129.7376	181.4064
ThPIP	416.0855	368.0871	351.7773	473.1575	498.8775	553.0907
IndPIP	94.0027	117.6521	63.2989	146.8056	190.9471	161.3152
MidPIP	30.5239	26.9820	23.9882	28.9196	28.7095	41.4949
RinPIP	68.8862	43.8946	58.7068	53.1137	24.3064	60.1196
LitPIP	85.3972	50.7992	91.7044	78.4027	69.9143	97.7581
ThDIP	162.4666	143.7250	137.3565	184.7512	194.7939	215.9623
IndDIP	41.2920	51.6803	27.8049	64.4864	83.8761	70.8599
MidDIP	12.0653	10.6653	9.4819	11.4312	11.3481	16.4019
RinDIP	25.2716	16.1032	21.5372	19.4853	8.9171	22.0555
LitDIP	32.2891	19.2074	34.6739	29.6444	26.4349	36.9628
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	638.0930	565.4393	539.7060	725.5635	766.3076	848.2638
IndMCP_f	218.6346	274.8127	147.0313	341.9118	445.8382	375.2573
MidMCP_f	70.6154	62.5171	55.5448	66.9771	66.4812	96.0547
RinMMCP_fCP	136.8314	87.3134	116.4812	105.3974	48.0755	119.4415
LitMCP_f	158.8466	94.1737	170.9253	145.5329	129.8811	181.9087
ThPIP	416.6105	369.1749	352.3737	473.7199	500.3217	553.8308
IndPIP	94.0311	118.1923	63.2357	147.0505	191.7475	161.3919
MidPIP	30.5264	27.0255	24.0115	28.9535	28.7392	41.5235
RinPIP	69.0226	44.0440	58.7573	53.1662	24.2510	60.2505
LitPIP	85.6008	50.7492	92.1099	78.4262	69.9916	98.0287
ThDIP	162.6716	144.1497	137.5894	184.9708	195.3579	216.2513
IndDIP	41.3044	51.9176	27.7771	64.5939	84.2277	70.8936
MidDIP	12.0663	10.6825	9.4911	11.4446	11.3599	16.4132
RinDIP	25.3216	16.1580	21.5557	19.5046	8.8967	22.1035
LitDIP	32.3661	19.1885	34.8272	29.6533	26.4642	37.0651
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	638.8915	567.0905	540.5916	726.4261	768.5098	849.3701
IndMCP_f	218.7019	276.0612	146.8827	342.4856	447.6907	375.4278
MidMCP_f	70.6204	62.6173	55.5966	67.0548	66.5490	96.1193
RinMMCP_fCP	137.0979	87.6078	116.5753	105.4981	47.9650	119.6827
LitMCP_f	159.2221	94.0777	171.6631	145.5768	130.0257	182.4119
ThPIP	417.1318	370.2530	352.9519	474.2831	501.7595	554.5531
IndPIP	94.0600	118.7293	63.1718	147.2973	192.5443	161.4652
MidPIP	30.5285	27.0689	24.0339	28.9871	28.7685	41.5514
RinPIP	69.1570	44.1925	58.8047	53.2170	24.1952	60.3722
LitPIP	85.8032	50.6975	92.5074	78.4498	70.0695	98.2999
ThDIP	162.8751	144.5706	137.8152	185.1907	195.9193	216.5333
IndDIP	41.3171	52.1534	27.7491	64.7023	84.5777	70.9258
MidDIP	12.0671	10.6996	9.5000	11.4579	11.3715	16.4242
RinDIP	25.3710	16.2125	21.5731	19.5232	8.8763	22.1481
LitDIP	32.4426	19.1690	34.9775	29.6623	26.4936	37.1677
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	639.6841	568.7261	541.4496	727.2896	770.7014	850.4484
IndMCP_f	218.7704	277.3014	146.7326	343.0635	449.5337	375.5901
MidMCP_f	70.6246	62.7170	55.6465	67.1318	66.6160	96.1821
RinMMCP_fCP	137.3605	87.9003	116.6634	105.5957	47.8538	119.9054
LitMCP_f	159.5953	93.9786	172.3860	145.6209	130.1715	182.9155
ThPIP	417.6493	371.3208	353.5121	474.8469	503.1904	555.2571
IndPIP	94.0895	119.2627	63.1072	147.5459	193.3369	161.5350
MidPIP	30.5303	27.1119	24.0554	29.0204	28.7975	41.5786
RinPIP	69.2895	44.3401	58.8492	53.2662	24.1392	60.4846
LitPIP	86.0042	50.6441	92.8970	78.4736	70.1481	98.5713
ThDIP	163.0772	144.9876	138.0339	185.4108	196.4780	216.8082
IndDIP	41.3301	52.3877	27.7207	64.8115	84.9259	70.9564
MidDIP	12.0679	10.7167	9.5085	11.4710	11.3829	16.4350
RinDIP	25.4195	16.2666	21.5894	19.5413	8.8557	22.1894
LitDIP	32.5186	19.1488	35.1248	29.6712	26.5233	37.2703
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	640.4705	570.3455	542.2801	728.1538	772.8815	851.4976
IndMCP_f	218.8402	278.5325	146.5811	343.6452	451.3666	375.7438
MidMCP_f	70.6280	62.8161	55.6944	67.2081	66.6823	96.2431
RinMMCP_fCP	137.6190	88.1909	116.7456	105.6903	47.7422	120.1097
LitMCP_f	159.9658	93.8767	173.0941	145.6652	130.3184	183.4191
ThPIP	418.1627	372.3782	354.0543	475.4111	504.6138	555.9422
IndPIP	94.1195	119.7922	63.0421	147.7960	194.1252	161.6011
MidPIP	30.5318	27.1548	24.0761	29.0534	28.8261	41.6050
RinPIP	69.4199	44.4866	58.8906	53.3139	24.0829	60.5876
LitPIP	86.2039	50.5892	93.2786	78.4975	70.2272	98.8427
ThDIP	163.2777	145.4004	138.2456	185.6311	197.0337	217.0757
IndDIP	41.3433	52.6203	27.6921	64.9214	85.2721	70.9855
MidDIP	12.0685	10.7336	9.5167	11.4841	11.3942	16.4454
RinDIP	25.4674	16.3204	21.6046	19.5587	8.8350	22.2272
LitDIP	32.5941	19.1280	35.2691	29.6803	26.5533	37.3729
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	641.2504	571.9481	543.0834	729.0184	775.0495	852.5169
IndMCP_f	218.9113	279.7540	146.4283	344.2303	453.1886	375.8888
MidMCP_f	70.6307	62.9145	55.7404	67.2837	66.7477	96.3024
RinMMCP_fCP	137.8733	88.4794	116.8221	105.7818	47.6303	120.2954
LitMCP_f	160.3335	93.7724	173.7873	145.7097	130.4662	183.9222
ThPIP	418.6719	373.4245	354.5788	475.9756	506.0292	556.6076
IndPIP	94.1501	120.3175	62.9763	148.0477	194.9088	161.6634
MidPIP	30.5330	27.1973	24.0960	29.0861	28.8544	41.6306
RinPIP	69.5482	44.6321	58.9292	53.3601	24.0264	60.6813
LitPIP	86.4021	50.5330	93.6522	78.5215	70.3069	99.1138
ThDIP	163.4765	145.8090	138.4504	185.8515	197.5864	217.3355
IndDIP	41.3567	52.8511	27.6632	65.0319	85.6163	71.0129
MidDIP	12.0689	10.7504	9.5246	11.4970	11.4054	16.4555
RinDIP	25.5145	16.3737	21.6188	19.5757	8.8143	22.2615
LitDIP	32.6690	19.1068	35.4103	29.6893	26.5834	37.4754
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	642.0234	573.5334	543.8598	729.8830	777.2047	853.5052
IndMCP_f	218.9838	280.9650	146.2743	344.8184	454.9991	376.0246
MidMCP_f	70.6326	63.0123	55.7845	67.3587	66.8123	96.3599
RinMMCP_fCP	138.1234	88.7657	116.8929	105.8704	47.5182	120.4627
LitMCP_f	160.6982	93.6657	174.4657	145.7545	130.6150	184.4243
ThPIP	419.1766	374.4595	355.0857	476.5401	507.4364	557.2529
IndPIP	94.1813	120.8383	62.9101	148.3006	195.6875	161.7219
MidPIP	30.5338	27.2396	24.1151	29.1185	28.8823	41.6555
RinPIP	69.6743	44.7766	58.9650	53.4048	23.9698	60.7657
LitPIP	86.5986	50.4755	94.0178	78.5456	70.3871	99.3844
ThDIP	163.6736	146.2132	138.6483	186.0720	198.1359	217.5875
IndDIP	41.3704	53.0799	27.6341	65.1431	85.9584	71.0385
MidDIP	12.0692	10.7671	9.5321	11.5098	11.4165	16.4654
RinDIP	25.5607	16.4267	21.6319	19.5921	8.7936	22.2925
LitDIP	32.7433	19.0850	35.5486	29.6985	26.6137	37.5777
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	642.7892	575.1009	544.6094	730.7475	779.3466	854.4618
IndMCP_f	219.0577	282.1650	146.1194	345.4092	456.7975	376.1510
MidMCP_f	70.6337	63.1094	55.8267	67.4330	66.8762	96.4157
RinMMCP_fCP	138.3691	89.0498	116.9582	105.9563	47.4059	120.6114
LitMCP_f	161.0596	93.5569	175.1292	145.7995	130.7647	184.9251
ThPIP	419.6766	375.4830	355.5751	477.1045	508.8348	557.8775
IndPIP	94.2130	121.3544	62.8435	148.5547	196.4609	161.7762
MidPIP	30.5343	27.2816	24.1334	29.1506	28.9100	41.6796
RinPIP	69.7983	44.9199	58.9979	53.4481	23.9132	60.8407
LitPIP	86.7934	50.4169	94.3753	78.5699	70.4677	99.6542
ThDIP	163.8688	146.6128	138.8395	186.2924	198.6819	217.8313
IndDIP	41.3843	53.3066	27.6049	65.2547	86.2981	71.0624
MidDIP	12.0694	10.7837	9.5393	11.5225	11.4274	16.4749
RinDIP	25.6062	16.4793	21.6440	19.6080	8.7728	22.3200
LitDIP	32.8170	19.0629	35.6838	29.7076	26.6442	37.6797
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	643.5475	576.6501	545.3327	731.6116	781.4745	855.3858
IndMCP_f	219.1329	283.3533	145.9635	346.0024	458.5830	376.2677
MidMCP_f	70.6341	63.2058	55.8671	67.5066	66.9394	96.4697
RinMMCP_fCP	138.6104	89.3316	117.0179	106.0394	47.2937	120.7418
LitMCP_f	161.4177	93.4464	175.7780	145.8449	130.9152	185.4240
ThPIP	420.1717	376.4945	356.0473	477.6687	510.2241	558.4808
IndPIP	94.2454	121.8655	62.7765	148.8098	197.2289	161.8264
MidPIP	30.5344	27.3233	24.1508	29.1825	28.9373	41.7029
RinPIP	69.9200	45.0620	59.0280	53.4901	23.8566	60.9064
LitPIP	86.9863	50.3573	94.7250	78.5943	70.5489	99.9231
ThDIP	164.0621	147.0077	139.0238	186.5127	199.2244	218.0669
IndDIP	41.3986	53.5311	27.5754	65.3667	86.6355	71.0845
MidDIP	12.0695	10.8002	9.5462	11.5351	11.4382	16.4841
RinDIP	25.6509	16.5315	21.6550	19.6234	8.7520	22.3441
LitDIP	32.8900	19.0403	35.8160	29.7169	26.6749	37.7814
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	644.2982	578.1807	546.0299	732.4750	783.5880	856.2765
IndMCP_f	219.2095	284.5294	145.8069	346.5974	460.3552	376.3745
MidMCP_f	70.6337	63.3015	55.9058	67.5796	67.0018	96.5220
RinMMCP_fCP	138.8472	89.6111	117.0723	106.1200	47.1816	120.8538
LitMCP_f	161.7723	93.3343	176.4120	145.8906	131.0666	185.9205
ThPIP	420.6618	377.4938	356.5025	478.2324	511.6040	559.0623
IndPIP	94.2783	122.3713	62.7091	149.0657	197.9911	161.8723
MidPIP	30.5343	27.3646	24.1675	29.2140	28.9643	41.7255
RinPIP	70.0395	45.2030	59.0554	53.5307	23.8001	60.9630
LitPIP	87.1774	50.2969	95.0666	78.6189	70.6305	100.1906
ThDIP	164.2535	147.3979	139.2016	186.7328	199.7632	218.2940
IndDIP	41.4130	53.7533	27.5458	65.4791	86.9703	71.1046
MidDIP	12.0694	10.8166	9.5528	11.5476	11.4488	16.4931
RinDIP	25.6947	16.5832	21.6651	19.6383	8.7313	22.3649
LitDIP	32.9622	19.0175	35.9451	29.7262	26.7057	37.8826
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	645.0409	579.6922	546.7013	733.3376	785.6866	857.1331
IndMCP_f	219.2875	285.6926	145.6495	347.1940	462.1136	376.4709
MidMCP_f	70.6326	63.3965	55.9426	67.6519	67.0636	96.5726
RinMMCP_fCP	139.0794	89.8883	117.1214	106.1981	47.0698	120.9477
LitMCP_f	162.1231	93.2210	177.0314	145.9367	131.2189	186.4142
ThPIP	421.1467	378.4806	356.9409	478.7956	512.9742	559.6216
IndPIP	94.3119	122.8716	62.6414	149.3223	198.7473	161.9138
MidPIP	30.5338	27.4057	24.1835	29.2453	28.9909	41.7474
RinPIP	70.1566	45.3429	59.0802	53.5701	23.7437	61.0103
LitPIP	87.3665	50.2358	95.4004	78.6438	70.7125	100.4567
ThDIP	164.4428	147.7832	139.3727	186.9527	200.2982	218.5123
IndDIP	41.4278	53.9730	27.5161	65.5919	87.3024	71.1228
MidDIP	12.0692	10.8328	9.5591	11.5599	11.4594	16.5017
RinDIP	25.7377	16.6345	21.6742	19.6527	8.7106	22.3822
LitDIP	33.0337	18.9944	36.0713	29.7356	26.7367	37.9832
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	645.7754	581.1843	547.3474	734.1990	787.7698	857.9548
IndMCP_f	219.3669	286.8425	145.4916	347.7918	463.8575	376.5568
MidMCP_f	70.6308	63.4906	55.9778	67.7236	67.1246	96.6215
RinMMCP_fCP	139.3070	90.1632	117.1654	106.2738	46.9584	121.0235
LitMCP_f	162.4701	93.1065	177.6362	145.9833	131.3720	186.9048
ThPIP	421.6263	379.4548	357.3627	479.3580	514.3344	560.1581
IndPIP	94.3460	123.3661	62.5735	149.5794	199.4973	161.9508
MidPIP	30.5330	27.4464	24.1987	29.2763	29.0173	41.7685
RinPIP	70.2714	45.4815	59.1024	53.6083	23.6875	61.0486
